Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
02/14/2019 23:17,02/15/2019 15:11,GBPCAD,Sell,0.46,1.70089,1.70084,-2.61,0,0.5,-1.07,-0.01,00:15:54:09,12.5,1h 59m,46.9,15.15,3.1,9.548,-46.9,-144.452,6.2,94.8,-2.6,-8.01
02/14/2019 21:45,02/15/2019 09:12,USDJPY,Buy,0.34,110.562,110.438,-1.5,0,-12.4,-35.32,-0.43,00:11:27:44,0,0s,29.8,29.85,0,0,-29.8,-81.354,0,58.4,-12.4,-33.85
02/13/2019 22:47,02/14/2019 04:04,EURUSD,Buy,0.59,1.12647,1.127,-2.95,-26.88,5.3,-2.08,-0.03,00:05:16:44,60.9,3h 12m,11.7,2.13,5.5,28.82,-11.7,-61.308,32,98.8,-0.2,-1.05
02/13/2019 21:20,02/14/2019 03:04,GBPAUD,Sell,0.48,1.81136,1.81158,-2.74,0.45,-2.2,-8.94,-0.11,00:05:43:57,0.3,1m,27.1,136.99,0.2,0.604,-27.1,-81.842,0.7,91.2,-2.4,-7.25
02/13/2019 22:15,02/14/2019 02:42,AUDUSD,Buy,0.51,0.70925,0.70939,-1.6,-6.52,1.4,-1.78,-0.02,00:04:27:24,46.1,2h 3m,7.7,3.21,2.4,10.872,-7.7,-34.881,23.8,90.1,-1,-4.53
02/12/2019 20:15,02/12/2019 23:28,AUDNZD,Sell,0.55,1.05418,1.05323,-1.72,0,9.5,29.35,0.36,00:03:13:13,100,3h 13m,4.6,0.11,9.5,31.065,0,0,100,100,0,0
02/12/2019 20:50,02/12/2019 21:40,GBPAUD,Sell,0.48,1.81805,1.81679,-2.73,0,12.6,35.15,0.43,00:00:50:26,2,1m,0,0.08,12.6,37.926,0,0,100,100,0,0
02/11/2019 00:15,02/11/2019 00:33,GBPCHF,Sell,0.57,1.3024,1.2969,-3.26,0,55,272.84,3.47,00:00:17:45,5.6,59s,0,0.02,55,276.1,0,0,100,100,0,0
02/11/2019 00:15,02/11/2019 00:25,AUDCHF,Sell,0.57,0.71404,0.71279,-1.79,0,12.5,60.82,0.78,00:00:09:47,10,58s,0,0.08,12.5,62.625,0,0,100,100,0,0
02/08/2019 22:43,02/08/2019 23:39,GBPCAD,Sell,0.43,1.71699,1.71673,-2.46,0,2.6,4.98,0.06,00:00:55:13,,,,,,,,,,,,
02/08/2019 22:10,02/08/2019 22:56,GBPAUD,Sell,0.46,1.82566,1.82544,-2.63,0,2.2,3.7,0.05,00:00:46:03,,,,,,,,,,,,
02/08/2019 22:10,02/08/2019 22:50,EURAUD,Sell,0.62,1.59841,1.59817,-3.1,0,2.4,6.21,0.08,00:00:40:06,,,,,,,,,,,,
02/07/2019 23:45,02/08/2019 02:55,EURUSD,Buy,0.56,1.13372,1.13384,-2.8,-6.17,1.2,-3.04,-0.04,00:03:09:45,88.5,2h 47m,5.1,0.42,3.8,18.772,-1.6,-7.904,70.4,51.9,-2.6,-12.84
02/07/2019 22:29,02/08/2019 00:57,EURAUD,Buy,0.62,1.59758,1.59785,-3.1,-5.94,2.7,1.44,0.02,00:02:28:14,82.5,2h 2m,12,1.15,10.4,40.352,-12,-46.56,46.4,65.6,-7.7,-29.88
02/07/2019 00:12,02/07/2019 01:01,GBPUSD,Sell,0.49,1.2934,1.29328,-2.79,0,1.2,2.39,0.03,00:00:48:41,2.1,1m,0,0.83,1.2,5.184,0,0,100,100,0,0
02/06/2019 23:56,02/07/2019 00:12,GBPUSD,Buy,0.49,1.29308,1.29341,-2.79,-12.29,3.3,-0.85,-0.01,00:00:16:26,6.3,1m,0,0.3,3.3,14.223,0,0,100,100,0,0
02/05/2019 23:31,02/06/2019 03:30,EURAUD,Buy,0.6,1.57656,1.57807,-3,-5.75,15.1,48.66,0.63,00:03:58:21,51.1,2h 1m,73.4,0.24,88.5,336.3,-21,-79.8,80.8,33,-73.4,-278.92
02/05/2019 23:58,02/06/2019 00:53,EURCAD,Buy,0.43,1.49691,1.49763,-2.15,-3.59,7.2,14.93,0.19,00:00:55:42,1.9,1m,0,0.14,7.2,20.664,0,0,100,100,0,0
02/05/2019 21:15,02/05/2019 22:41,EURAUD,Sell,0.6,1.578,1.57736,-3,0,6.4,21.34,0.28,00:01:26:23,1.2,1m,0,0.16,6.4,24.32,0,0,100,100,0,0
02/04/2019 21:31,02/05/2019 02:30,EURNZD,Buy,0.51,1.66106,1.66319,-2.55,-4.88,21.3,57.88,0.76,00:04:58:40,78,3h 52m,43.9,1.97,21.3,65.391,-41.9,-128.633,33.7,100,0,0
02/04/2019 22:56,02/05/2019 02:26,EURGBP,Sell,0.49,0.87709,0.87688,-2.45,0.61,2.1,9.89,0.13,00:03:30:01,15.3,32m,9.6,2.1,3.1,17.329,-6.5,-36.335,32.3,89.6,-1,-5.59
02/04/2019 21:22,02/05/2019 01:34,GBPAUD,Buy,0.44,1.80475,1.80619,-2.51,-3.23,14.4,34.24,0.45,00:04:11:37,68.7,2h 52m,10.1,0.7,14.4,40.032,-10.1,-28.078,58.8,100,0,0
02/04/2019 21:15,02/05/2019 00:35,EURAUD,Buy,0.59,1.58275,1.58324,-2.95,-5.59,4.9,9.72,0.13,00:03:20:47,65,2h 10m,5.1,0.85,6,22.38,-5.1,-19.023,54.1,90.1,-1.1,-4.1
02/04/2019 22:58,02/04/2019 23:24,USDCAD,Buy,0.46,1.31135,1.31197,-2.01,0,6.2,17,0.22,00:00:25:32,3.9,59s,0,0.16,6.2,19.034,0,0,100,100,0,0
02/01/2019 21:59,02/04/2019 00:57,GBPAUD,Sell,0.44,1.80445,1.80425,-2.51,0.7,2,3.76,0.05,02:02:58:25,5.5,2h 48m,18.7,0.24,15.1,42.129,-3.6,-10.044,80.7,29.9,-13.1,-36.55
02/01/2019 19:04,02/04/2019 00:05,AUDNZD,Sell,0.51,1.05128,1.05066,-1.61,-2.89,6.2,14.54,0.19,02:05:01:24,100,2d 5h ,7.9,0.07,14.1,43.287,0,0,100,44,-7.9,-24.25
02/01/2019 21:52,02/01/2019 22:58,EURAUD,Sell,0.59,1.58063,1.58049,-2.95,0,1.4,2.28,0.03,00:01:06:03,,,,,,,,,,,,
02/01/2019 22:28,02/01/2019 22:48,USDCAD,Sell,0.46,1.30926,1.30905,-2.01,0,2.1,4.43,0.06,00:00:19:32,,,,,,,,,,,,
01/31/2019 22:54,02/01/2019 02:41,GBPAUD,Buy,0.44,1.80355,1.80343,-2.52,-3.3,-1.2,-9.18,-0.12,00:03:46:16,0.9,2m,21.9,8.76,2.5,7,-21.9,-61.32,10.2,84.8,-3.7,-10.36
01/31/2019 22:54,02/01/2019 00:12,EURAUD,Buy,0.58,1.57402,1.57418,-2.9,-5.68,1.6,-2.68,-0.04,00:01:17:48,1.3,1m,0,0.63,1.6,5.904,0,0,100,100,0,0
01/31/2019 21:11,01/31/2019 23:59,EURNZD,Sell,0.5,1.65772,1.65582,-2.5,0,19,54.87,0.73,00:02:47:52,100,2h 47m,17,0.03,36,108.72,0,0,100,52.8,-17,-51.34
01/30/2019 21:00,01/31/2019 09:11,GBPAUD,Buy,0.44,1.81332,1.8081,-2.52,-12.08,-52.2,-159.66,-2.09,00:12:11:44,0,0s,78.6,78.74,0,0,-78.6,-218.508,0,33.6,-52.2,-145.12
01/30/2019 21:20,01/31/2019 03:58,EURNZD,Buy,0.51,1.66612,1.6666,-2.55,-13.23,4.8,-1.09,-0.01,00:06:38:01,35.1,2h 19m,59.3,6.7,7.7,23.562,-51.6,-157.896,13,95.1,-2.9,-8.87
01/30/2019 22:36,01/31/2019 02:06,EURGBP,Sell,0.49,0.87594,0.87569,-2.45,0.84,2.5,12.38,0.16,00:03:30:02,100,3h 30m,6.2,0.12,8.7,48.72,0,0,100,28.7,-6.2,-34.72
01/30/2019 21:32,01/31/2019 00:26,USDJPY,Buy,0.31,109.015,109.024,-1.35,4.38,0.9,5.26,0.07,00:02:54:02,86.8,2h 31m,5.6,0.62,3.7,9.176,-2.3,-5.704,61.7,53.3,-2.8,-6.94
01/30/2019 22:01,01/30/2019 23:59,AUDCAD,Sell,0.72,0.95452,0.95326,-2.28,0,12.6,57.81,0.76,00:01:58:01,100,1h 58m,11.8,0.04,24.4,116.388,0,0,100,51.6,-11.8,-56.29
01/30/2019 22:10,01/30/2019 23:08,CADCHF,Buy,0.64,0.75584,0.75627,-2.12,0,4.3,21.99,0.29,00:00:58:00,1.8,1m,0,0.23,4.3,24.123,0,0,100,100,0,0
01/30/2019 22:00,01/30/2019 22:50,EURCHF,Sell,0.76,1.1427,1.14153,-3.8,0,11.7,74.1,0.99,00:00:49:59,2.1,1m,0,0.09,11.7,77.922,0,0,100,100,0,0
01/29/2019 21:48,01/30/2019 02:54,EURGBP,Sell,0.52,0.87033,0.87362,-2.6,0.48,-32.9,-197.95,-2.58,00:05:05:49,0,0s,49.1,49.26,0,0,-49.1,-292.145,0,33,-32.9,-195.75
01/29/2019 21:55,01/30/2019 02:30,GBPAUD,Buy,0.48,1.83477,1.82182,-2.76,-3.305,-129.5,-396.22,-4.9,00:04:34:54,0,0s,129.5,129.87,0,0,-129.5,-389.795,0,0,-129.5,-389.79
01/29/2019 22:02,01/29/2019 23:58,USDCAD,Sell,0.49,1.32837,1.32703,-2.14,0,13.4,41.13,0.51,00:01:56:43,99.2,1h 55m,0.9,0.07,14.3,46.189,0,0,100,93.7,-0.9,-2.91
01/29/2019 21:56,01/29/2019 23:50,EURAUD,Sell,0.64,1.59875,1.59801,-3.2,0,7.4,26.44,0.33,00:01:53:59,100,1h 53m,14.3,0.05,21.7,87.017,0,0,100,34.1,-14.3,-57.34
01/29/2019 00:11,01/29/2019 07:36,USDJPY,Buy,0.33,109.334,109.331,-1.44,0,-0.3,-2.23,-0.03,00:07:25:00,0.3,1m,19.6,98.04,0.2,0.526,-19.6,-51.548,1,97.5,-0.5,-1.31
01/28/2019 21:46,01/28/2019 22:06,EURAUD,Buy,0.63,1.59433,1.59503,-3.15,0,7,24.5,0.31,00:00:20:24,5,1m,0,0.14,7,27.65,0,0,100,100,0,0
01/25/2019 21:08,01/28/2019 13:44,EURNZD,Buy,0.52,1.66644,1.66878,-2.6,0,23.4,70.32,0.89,02:16:36:02,85.1,2d 6h ,86.5,1.5,34.6,107.952,-51.9,-161.928,40,87.1,-11.2,-34.94
01/25/2019 22:23,01/28/2019 10:10,USDJPY,Buy,0.32,109.607,109.467,-1.4,1.59,-14,-35.71,-0.45,02:11:47:07,0,0s,33.9,34.01,0,0,-33.9,-86.784,0,58.7,-14,-35.84
01/28/2019 01:04,01/28/2019 05:05,CADCHF,Sell,0.67,0.75169,0.7511,-2.22,0,5.9,32.68,0.41,00:04:00:09,100,4h 0m,7.2,0.09,10.7,63.344,0,0,100,55.1,-4.8,-28.42
01/25/2019 23:00,01/28/2019 02:00,EURGBP,Buy,0.5,0.86378,0.86412,-2.5,-3.07,3.4,14.1,0.18,02:02:59:56,7.1,3h 37m,8.7,0.3,6.7,38.793,-2,-11.58,77,62.1,-3.3,-19.11
01/25/2019 23:00,01/28/2019 00:05,GBPUSD,Sell,0.5,1.32127,1.319,-2.89,1.49,22.7,98.13,1.26,02:01:05:42,4.4,2h 9m,6.7,0.03,29.4,128.772,0,0,100,77.2,-6.7,-29.35
01/25/2019 22:00,01/25/2019 22:48,USDCAD,Buy,0.47,1.32292,1.32297,-2.06,0,0.5,-0.5,-0.01,00:00:48:52,,,,,,,,,,,,
01/25/2019 21:15,01/25/2019 22:24,EURAUD,Buy,0.61,1.58862,1.59004,-3.05,0,14.2,51.43,0.66,00:01:09:04,,,,,,,,,,,,
01/24/2019 20:37,01/25/2019 01:48,GBPAUD,Sell,0.48,1.83952,1.85178,-2.77,0.5722,-122.6,-370.98,-4.56,00:05:11:03,0,0s,122.6,123.46,0,0,-122.6,-369.026,0,0,-122.6,-369.03
01/24/2019 22:31,01/24/2019 23:31,USDJPY,Buy,0.33,109.605,109.606,-1.46,0,0.1,-1.19,-0.01,00:01:00:33,1.7,1m,0,9.99,0.1,0.27,0,0,100,100,0,0
01/24/2019 22:00,01/24/2019 22:58,GBPCHF,Sell,0.58,1.3012,1.30108,-3.35,0,1.2,2.82,0.03,00:00:58:45,1.8,1m,0,0.83,1.2,6.168,0,0,100,100,0,0
01/24/2019 00:07,01/24/2019 02:17,USDJPY,Buy,0.33,109.568,109.578,-1.45,0,1,1.19,0.01,00:02:09:44,94.7,2h 2m,5.2,4,1.3,3.432,-5.2,-13.728,20,95.4,-0.3,-0.79
01/22/2019 22:55,01/23/2019 00:25,USDCAD,Sell,0.5,1.33573,1.33561,-2.2,-2.37,1.2,-0.62,-0.01,00:01:29:39,1.2,1m,0,0.83,1.2,3.948,0,0,100,100,0,0
01/22/2019 23:38,01/23/2019 00:07,GBPUSD,Buy,0.52,1.29539,1.29611,-2.96,-4.44,7.2,25.56,0.32,00:00:29:13,3.5,1m,0,0.14,7.2,32.976,0,0,100,100,0,0
01/18/2019 21:35,01/22/2019 23:45,EURNZD,Sell,0.56,1.68476,1.68605,-2.8,2.82,-12.9,-42.83,-0.53,04:02:09:11,49.5,2d ,132,2.34,39.5,131.14,-92.5,-307.1,29.9,60.3,-52.4,-173.97
01/22/2019 22:06,01/22/2019 22:39,AUDUSD,Buy,0.51,0.71167,0.71211,-1.6,0,4.4,18.15,0.22,00:00:32:07,3.1,59s,0,0.23,4.4,19.756,0,0,100,100,0,0
01/18/2019 21:36,01/21/2019 13:22,EURGBP,Sell,0.53,0.88292,0.884,-2.65,0.66,-10.8,-66.74,-0.81,02:15:46:20,77.2,2d 1h ,44.7,2.66,12.2,73.2,-32.5,-195,27.3,48.5,-23,-138
01/18/2019 21:04,01/18/2019 23:46,GBPAUD,Buy,0.48,1.79457,1.79628,-2.72,0,17.1,49.03,0.6,00:02:41:47,,,,,,,,,,,,
01/18/2019 22:49,01/18/2019 23:39,USDJPY,Buy,0.33,109.741,109.746,-1.45,0,0.5,-0.13,0,00:00:50:15,,,,,,,,,,,,
01/18/2019 22:28,01/18/2019 23:38,USDCAD,Sell,0.5,1.32776,1.32713,-2.2,0,6.3,18.68,0.23,00:01:10:11,,,,,,,,,,,,
01/17/2019 21:38,01/18/2019 10:29,EURAUD,Buy,0.62,1.58569,1.5857,-3.1,0,0.1,-2.71,-0.03,00:12:51:19,0.3,2m,46,116.28,0.4,1.56,-46,-179.4,0.9,99.4,-0.3,-1.17
01/17/2019 21:45,01/18/2019 00:24,EURNZD,Buy,0.54,1.68011,1.68586,-2.7,-5.13,57.5,176.35,2.22,00:02:38:22,100,2h 38m,17,0.02,57.5,184,0,0,100,100,0,0
01/17/2019 21:45,01/17/2019 23:34,USDJPY,Sell,0.32,109.295,109.189,-1.4,0,10.6,25.88,0.33,00:01:48:06,1,1m,0,0.09,10.6,27.242,0,0,100,100,0,0
01/17/2019 21:40,01/17/2019 21:55,GBPAUD,Buy,0.46,1.80237,1.8037,-2.62,0,13.3,36.06,0.46,00:00:14:34,6.7,58s,0,0.08,13.3,38.703,0,0,100,100,0,0
01/16/2019 22:05,01/17/2019 09:54,EURGBP,Buy,0.52,0.88536,0.88552,-2.6,-8.82,1.6,-2.02,-0.03,00:11:49:11,17.8,2h 6m,12.4,4.77,2.6,15.288,-12.4,-72.912,17.3,93.3,-1,-5.88
01/16/2019 21:15,01/17/2019 02:59,GBPAUD,Sell,0.47,1.79209,1.79619,-2.65,2.75,-41,-121.17,-1.51,00:05:43:13,0,0s,55.6,55.87,0,0,-55.6,-164.576,0,26.3,-41,-121.36
01/16/2019 22:22,01/17/2019 02:07,USDJPY,Sell,0.33,109.047,108.999,-1.45,-8.92,4.8,2.38,0.03,00:03:44:24,64.3,2h 24m,7.5,0.94,8,21.28,-7.5,-19.95,51.6,79.4,-3.2,-8.51
01/16/2019 23:10,01/17/2019 01:40,USDCAD,Sell,0.49,1.326,1.32576,-2.15,-1.91,2.4,3.72,0.05,00:02:30:01,100,2h 30m,2,0.24,4.1,13.284,0,0,100,58.5,-1.7,-5.51
01/16/2019 22:28,01/17/2019 01:28,EURJPY,Sell,0.4,124.354,124.309,-2,-1.83,4.5,10.65,0.13,00:03:00:01,100,3h 0m,6.6,0.15,6.8,21.896,0,0,100,66.2,-2.3,-7.41
01/16/2019 20:21,01/17/2019 00:21,AUDNZD,Buy,0.54,1.05749,1.0581,-1.7,-0.87,6.1,17.02,0.21,00:04:00:08,97.1,3h 53m,12.8,0.47,9.4,30.174,-4.4,-14.124,68.1,76.1,-3.3,-10.59
01/16/2019 22:28,01/16/2019 23:48,CHFJPY,Sell,0.4,110.186,110.167,-1.77,0,1.9,4.35,0.05,00:01:20:29,1.3,1m,0,0.53,1.9,6.118,0,0,100,100,0,0
01/15/2019 21:46,01/16/2019 09:46,EURGBP,Buy,0.55,0.89119,0.88521,-2.75,-3.0361,-59.8,-377.34,-4.52,00:12:00:11,0,0s,59.8,59.88,0,0,-59.8,-371.358,0,0,-59.8,-371.36
01/15/2019 22:00,01/16/2019 03:27,GBPCHF,Sell,0.6,1.26808,1.26822,-3.38,-4.42,-1.4,-15.26,-0.18,00:05:27:50,37.1,2h 1m,34.4,3.16,10.9,58.097,-34.4,-183.352,24.1,72.8,-12.3,-65.56
01/15/2019 22:42,01/16/2019 02:42,USDCHF,Buy,0.84,0.98741,0.98742,-3.68,5.51,0.1,2.57,0.03,00:04:00:02,98.4,3h 56m,7.9,0.16,6.8,50.32,-1.1,-8.14,86.1,15.2,-6.7,-49.58
01/15/2019 22:36,01/16/2019 00:52,EURJPY,Sell,0.42,123.958,123.925,-2.1,-0.74,3.3,8.34,0.1,00:02:15:39,13.3,18m,9.8,1,4.9,16.611,-4.9,-16.611,50,83.7,-1.6,-5.42
01/15/2019 23:00,01/15/2019 23:50,CHFJPY,Sell,0.42,110.071,110.031,-1.86,0,4,11.68,0.14,00:00:49:52,2,59s,0,0.25,4,13.56,0,0,100,100,0,0
01/15/2019 22:46,01/15/2019 23:39,AUDUSD,Sell,0.53,0.72,0.7199,-1.67,0,1,2.98,0.04,00:00:53:07,1.9,1m,0,1,1,4.65,0,0,100,100,0,0
01/15/2019 19:30,01/15/2019 23:39,AUDNZD,Sell,0.54,1.05614,1.05608,-1.71,0,0.6,0.22,0,00:04:08:59,82.8,3h 26m,11,0.29,8.5,27.37,-2.5,-8.05,77.3,28.2,-7.9,-25.44
01/15/2019 22:16,01/15/2019 22:33,USDJPY,Buy,0.34,108.539,108.631,-1.49,0,9.2,23.75,0.29,00:00:17:12,5.9,1m,0,0.11,9.2,25.208,0,0,100,100,0,0
01/15/2019 21:30,01/15/2019 21:50,USDJPY,Buy,0.33,108.459,108.552,-1.45,0,9.3,23.36,0.28,00:00:20:55,5,1m,0,0.11,9.3,24.831,0,0,100,100,0,0
01/15/2019 21:40,01/15/2019 21:50,EURAUD,Sell,0.63,1.58634,1.58516,-3.15,0,11.8,43.75,0.53,00:00:10:38,10,1m,0,0.08,11.8,46.846,0,0,100,100,0,0
01/15/2019 21:37,01/15/2019 21:42,EURGBP,Sell,0.53,0.89635,0.89255,-2.65,0,38,223,2.78,00:00:05:09,20,1m,0,0.03,38,225.72,0,0,100,100,0,0
01/14/2019 22:11,01/14/2019 22:58,GBPCHF,Buy,0.57,1.2618,1.26224,-3.2,0,4.4,19.09,0.24,00:00:46:57,2.2,1m,0,0.23,4.4,22.308,0,0,100,100,0,0
01/14/2019 22:14,01/14/2019 22:58,GBPAUD,Buy,0.47,1.78606,1.7875,-2.64,0,14.4,39.83,0.5,00:00:44:02,2.3,1m,0,0.07,14.4,42.48,0,0,100,100,0,0
01/14/2019 21:01,01/14/2019 21:34,GBPAUD,Buy,0.47,1.78627,1.78755,-2.64,0,12.8,35.13,0.44,00:00:32:26,3.1,1m,0,0.08,12.8,37.76,0,0,100,100,0,0
01/14/2019 00:44,01/14/2019 03:44,GBPUSD,Sell,0.51,1.28569,1.2856,-2.86,0,0.9,1.14,0.01,00:03:00:02,32.8,59m,12.1,0.17,10.3,45.732,-1.8,-7.992,85.1,22.3,-9.4,-41.74
01/11/2019 21:15,01/14/2019 02:01,EURAUD,Buy,0.62,1.59181,1.59195,-3.1,-6.2,1.4,-3.85,-0.05,02:04:45:47,0.1,3m,37.9,27.1,1.4,5.446,-37.9,-147.431,3.6,100,0,0
01/14/2019 00:11,01/14/2019 01:39,GBPCHF,Sell,0.57,1.26545,1.26502,-3.2,0,4.3,18.53,0.23,00:01:28:48,1.2,1m,0,0.23,4.3,21.715,0,0,100,100,0,0
01/11/2019 23:01,01/14/2019 00:11,EURCHF,Buy,0.79,1.12783,1.12844,-3.95,-1.12,6.1,37.63,0.48,02:01:09:24,0.3,8m,7.8,0.61,6.1,42.7,-3.7,-25.9,62.2,100,0,0
01/10/2019 23:56,01/11/2019 02:25,GBPCHF,Sell,0.57,1.25567,1.25464,-3.16,-3.98,10.3,44.7,0.57,00:02:28:53,100,2h 28m,5.3,0.08,12.6,63.378,0,0,100,81.7,-2.3,-11.57
01/10/2019 21:22,01/10/2019 21:49,EURAUD,Buy,0.62,1.60057,1.60112,-3.1,0,5.5,18.2,0.23,00:00:27:07,3.8,1m,0,0.18,5.5,21.285,0,0,100,100,0,0
01/09/2019 21:08,01/10/2019 11:47,EURNZD,Sell,0.54,1.69766,1.69782,-2.7,6,-1.6,-1.79,-0.02,00:14:39:15,13.7,2h 0m,80,400,0.2,0.636,-80,-254.4,0.2,97.8,-1.8,-5.72
01/09/2019 22:38,01/10/2019 09:41,USDCHF,Buy,0.8,0.9741,0.97391,-3.46,14.09,-1.9,-2.89,-0.04,00:11:03:18,,,,,,,,,,,,
01/09/2019 21:19,01/10/2019 05:48,EURAUD,Sell,0.63,1.60773,1.61064,-3.15,6.34,-29.1,-110.63,-1.39,00:08:29:04,0,0s,73.4,73.53,0,0,-73.4,-286.994,0,60.4,-29.1,-113.78
01/09/2019 22:24,01/10/2019 02:06,USDJPY,Buy,0.32,108.247,108.251,-1.39,4.84,0.4,4.47,0.06,00:03:42:58,1,2m,15.2,19.01,0.8,2.04,-15.2,-38.76,5,97.5,-0.4,-1.02
01/09/2019 21:18,01/10/2019 02:06,GBPAUD,Sell,0.47,1.78146,1.78284,-2.61,0.61,-13.8,-42.3,-0.53,00:04:47:55,0,0s,33.9,34.01,0,0,-33.9,-98.988,0,59.3,-13.8,-40.3
01/09/2019 23:18,01/10/2019 00:45,EURCHF,Buy,0.8,1.12463,1.12498,-4,-4.27,3.5,16.62,0.21,00:01:27:47,1.2,1m,0,0.29,3.5,24.885,0,0,100,100,0,0
01/09/2019 22:55,01/09/2019 23:52,EURJPY,Buy,0.4,124.703,124.82,-2,0,11.7,35.49,0.45,00:00:56:46,1.8,1m,0,0.09,11.7,37.44,0,0,100,100,0,0
01/07/2019 19:33,01/08/2019 05:55,AUDNZD,Sell,0.55,1.05709,1.05708,-1.71,-1.13,0.1,-2.52,-0.03,00:10:22:30,19.7,2h 2m,17.6,5.18,3.4,10.88,-17.6,-56.32,16.2,84.3,-3.3,-10.56
01/07/2019 21:01,01/08/2019 03:05,EURNZD,Sell,0.55,1.69947,1.69951,-2.75,2.07,-0.4,-1.97,-0.02,00:06:03:58,37.5,2h 16m,35.3,0.79,19.7,63.631,-15.6,-50.388,55.8,43.1,-20.1,-64.92
01/04/2019 23:50,01/07/2019 03:00,CADCHF,Sell,0.43,0.73735,0.73647,-1.41,-2.79,8.8,29.46,0.37,02:03:09:54,8.4,4h 17m,29.2,0.12,26,99.58,-3.2,-12.256,89,41.1,-17.2,-65.88
01/07/2019 00:41,01/07/2019 02:53,EURCHF,Sell,0.79,1.1243,1.12428,-3.95,0,0.2,-2.54,-0.03,00:02:12:44,98.5,2h 10m,2.1,0.3,2.3,16.215,-0.7,-4.935,76.7,30,-2.1,-14.8
01/04/2019 23:53,01/07/2019 01:00,GBPUSD,Buy,0.32,1.27273,1.27278,-1.79,-2.75,0.5,-3.14,-0.04,02:01:06:18,4.1,2h 0m,13.1,3.45,3.8,10.64,-13.1,-36.68,22.5,80.5,-3.3,-9.24
01/04/2019 23:36,01/07/2019 00:59,EURCAD,Buy,0.29,1.52566,1.52659,-1.45,-2.55,9.3,13.67,0.17,02:01:22:06,5.3,2h 36m,14.5,1.28,11.3,21.47,-14.5,-27.55,43.8,92.2,-2,-3.8
01/03/2019 22:00,01/04/2019 12:27,EURCHF,Buy,0.51,1.12627,1.12629,-2.55,-0.86,0.2,-2.5,-0.05,00:14:27:11,14,2h 1m,27,33.78,0.8,3.64,-27,-122.85,2.9,97.8,-0.6,-2.73
01/03/2019 23:03,01/04/2019 05:13,USDCHF,Buy,0.51,0.98746,0.98739,-2.24,2.99,-0.7,-2.42,-0.05,00:06:10:05,0,0s,20.6,20.62,0,0,-20.6,-93.318,0,96.6,-0.7,-3.17
01/03/2019 22:00,01/04/2019 00:16,AUDCAD,Buy,0.5,0.94388,0.94479,-1.54,-0.88,9.1,27.19,0.53,00:02:16:15,97.8,2h 13m,7.4,0.13,9.7,31.525,-1.3,-4.225,88.2,94.5,-0.6,-1.95
01/03/2019 00:35,01/03/2019 04:37,EURCHF,Buy,0.53,1.12167,1.12167,-2.65,0,0,-2.65,-0.05,00:04:01:37,0,0s,19.5,19.53,0,0,-19.5,0,0,100,0,0
01/03/2019 00:44,01/03/2019 00:51,GBPUSD,Buy,0.34,1.25286,1.24476,-1.88,0,-81,-245.17,-4.59,00:00:06:54,0,0s,81,81.3,0,0,-81,-243,0,0,-81,-243
01/03/2019 00:07,01/03/2019 00:35,AUDCHF,Buy,0.49,0.69176,0.68498,-1.51,0,-67.8,-297.72,-5.28,00:00:28:27,0,0s,67.8,68.03,0,0,-67.8,-296.286,0,0,-67.8,-296.29
01/03/2019 00:07,01/03/2019 00:35,AUDCAD,Buy,0.68,0.94883,0.94167,-2.09,0,-71.6,-318.28,-5.35,00:00:28:24,0,0s,71.6,71.94,0,0,-71.6,-316.472,0,0,-71.6,-316.47
01/02/2019 23:36,01/03/2019 00:35,EURAUD,Sell,0.55,1.62196,1.63087,-2.75,3.8608,-89.1,-299.37,-4.79,00:00:59:38,0,0s,89.1,89.29,0,0,-89.1,-300.267,0,0,-89.1,-300.27
01/02/2019 21:54,01/03/2019 00:35,USDJPY,Buy,0.28,109.296,107.913,-1.23,0,-138.3,-317.91,-4.84,00:02:40:56,0,0s,443,454.55,0,0,-443,-1014.47,0,68.8,-138.3,-316.71
01/02/2019 22:00,01/03/2019 00:35,CHFJPY,Buy,0.34,110.274,109.172,-1.51,0,-110.2,-307.5,-4.47,00:02:34:58,0,0s,467.9,476.19,0,0,-467.9,-1300.762,0,76.4,-110.2,-306.36
01/02/2019 22:39,01/02/2019 22:58,EURAUD,Sell,0.55,1.62184,1.62105,-2.75,0,7.9,24.05,0.35,00:00:19:00,5.3,1m,0,0.13,7.9,26.781,0,0,100,100,0,0
01/02/2019 00:07,01/02/2019 02:32,EURUSD,Sell,0.49,1.14651,1.14563,-2.45,0,8.8,35.19,0.52,00:02:25:21,100,2h 25m,2.9,0.1,10,42.8,0,0,100,88,-1.2,-5.14
12/31/2018 22:56,01/02/2019 01:49,EURCAD,Sell,0.39,1.56422,1.56196,-1.95,0.85,22.6,55.33,0.82,01:02:53:04,14.4,3h 52m,18.1,0.04,27.2,68,0,0,100,83.1,-4.6,-11.5
12/31/2018 23:29,01/02/2019 01:01,GBPCHF,Buy,0.48,1.25193,1.25186,-2.67,0,-0.7,-5.66,-0.08,01:01:31:57,0,0s,22.1,22.12,0,0,-22.1,-94.367,0,96.8,-0.7,-2.99
